"vendor","brand","product_name","material_family","diameter_mm","variant","document_type","document_title","source_page_url","download_url","local_path","language","revision_or_date","status","notes","retrieved_at"
"Polymaker","Polymaker","Fiberon™ PA6-CF20","PA6-CF","1.75","","technical_datasheet","Polymaker - Fiberon™ PA6-CF20 - technical_datasheet.pdf","https://wiki.polymaker.com/polymaker-products/more-about-our-products/documents/technical-data-sheets","","filament_datasheets\Polymaker\Polymaker - Fiberon™ PA6-CF20 - technical_datasheet.pdf","EN","","downloaded_existing","Existing Polymaker PDFs retained from the official wiki crawl.","2026-06-06T21:01:26.1134733-07:00"
"Polymaker","Polymaker","Fiberon™ PA6-GF25","PA6-GF","1.75","","technical_datasheet","Polymaker - Fiberon™ PA6-GF25 - technical_datasheet.pdf","https://wiki.polymaker.com/polymaker-products/more-about-our-products/documents/technical-data-sheets","","filament_datasheets\Polymaker\Polymaker - Fiberon™ PA6-GF25 - technical_datasheet.pdf","EN","","downloaded_existing","Existing Polymaker PDFs retained from the official wiki crawl.","2026-06-06T21:01:26.1134733-07:00"
"Polymaker","Polymaker","Fiberon™ PET-CF17","PET-CF","1.75","","technical_datasheet","Polymaker - Fiberon™ PET-CF17 - technical_datasheet.pdf","https://wiki.polymaker.com/polymaker-products/more-about-our-products/documents/technical-data-sheets","","filament_datasheets\Polymaker\Polymaker - Fiberon™ PET-CF17 - technical_datasheet.pdf","EN","","downloaded_existing","Existing Polymaker PDFs retained from the official wiki crawl.","2026-06-06T21:01:26.1134733-07:00"
"Polymaker","Polymaker","Fiberon™ PETG-ESD","PETG","1.75","","technical_datasheet","Polymaker - Fiberon™ PETG-ESD - technical_datasheet.pdf","https://wiki.polymaker.com/polymaker-products/more-about-our-products/documents/technical-data-sheets","","filament_datasheets\Polymaker\Polymaker - Fiberon™ PETG-ESD - technical_datasheet.pdf","EN","","downloaded_existing","Existing Polymaker PDFs retained from the official wiki crawl.","2026-06-06T21:01:26.1134733-07:00"
"Polymaker","Polymaker","Fiberon™ PET-GF15","","1.75","","technical_datasheet","Polymaker - Fiberon™ PET-GF15 - technical_datasheet.pdf","https://wiki.polymaker.com/polymaker-products/more-about-our-products/documents/technical-data-sheets","","filament_datasheets\Polymaker\Polymaker - Fiberon™ PET-GF15 - technical_datasheet.pdf","EN","","downloaded_existing","Existing Polymaker PDFs retained from the official wiki crawl.","2026-06-06T21:01:26.1134733-07:00"
"Polymaker","Polymaker","Fiberon™ PETG-rCF08","PETG","1.75","","technical_datasheet","Polymaker - Fiberon™ PETG-rCF08 - technical_datasheet.pdf","https://wiki.polymaker.com/polymaker-products/more-about-our-products/documents/technical-data-sheets","","filament_datasheets\Polymaker\Polymaker - Fiberon™ PETG-rCF08 - technical_datasheet.pdf","EN","","downloaded_existing","Existing Polymaker PDFs retained from the official wiki crawl.","2026-06-06T21:01:26.1134733-07:00"
"Polymaker","Polymaker","HT-PLA-GF","PLA","1.75","","technical_datasheet","Polymaker - HT-PLA-GF - technical_datasheet.pdf","https://wiki.polymaker.com/polymaker-products/more-about-our-products/documents/technical-data-sheets","","filament_datasheets\Polymaker\Polymaker - HT-PLA-GF - technical_datasheet.pdf","EN","","downloaded_existing","Existing Polymaker PDFs retained from the official wiki crawl.","2026-06-06T21:01:26.1134733-07:00"
"Polymaker","Polymaker","LW-PLA","PLA","1.75","","technical_datasheet","Polymaker - LW-PLA - technical_datasheet.pdf","https://wiki.polymaker.com/polymaker-products/more-about-our-products/documents/technical-data-sheets","","filament_datasheets\Polymaker\Polymaker - LW-PLA - technical_datasheet.pdf","EN","","downloaded_existing","Existing Polymaker PDFs retained from the official wiki crawl.","2026-06-06T21:01:26.1134733-07:00"
"Polymaker","Polymaker","Matte PLA for Production","PLA","1.75","","technical_datasheet","Polymaker - Matte PLA for Production - technical_datasheet.pdf","https://wiki.polymaker.com/polymaker-products/more-about-our-products/documents/technical-data-sheets","","filament_datasheets\Polymaker\Polymaker - Matte PLA for Production - technical_datasheet.pdf","EN","","downloaded_existing","Existing Polymaker PDFs retained from the official wiki crawl.","2026-06-06T21:01:26.1134733-07:00"
"Polymaker","Polymaker","Panchroma™ PLA","PLA","1.75","","technical_datasheet","Polymaker - Panchroma™ PLA - technical_datasheet.pdf","https://wiki.polymaker.com/polymaker-products/more-about-our-products/documents/technical-data-sheets","","filament_datasheets\Polymaker\Polymaker - Panchroma™ PLA - technical_datasheet.pdf","EN","","downloaded_existing","Existing Polymaker PDFs retained from the official wiki crawl.","2026-06-06T21:01:26.1134733-07:00"
"Polymaker","Polymaker","PLA-CF","PLA-CF","1.75","","technical_datasheet","Polymaker - PLA-CF - technical_datasheet.pdf","https://wiki.polymaker.com/polymaker-products/more-about-our-products/documents/technical-data-sheets","","filament_datasheets\Polymaker\Polymaker - PLA-CF - technical_datasheet.pdf","EN","","downloaded_existing","Existing Polymaker PDFs retained from the official wiki crawl.","2026-06-06T21:01:26.1134733-07:00"
"Polymaker","Polymaker","PolyFlex™ TPU90","TPU","1.75","","technical_datasheet","Polymaker - PolyFlex™ TPU90 - technical_datasheet.pdf","https://wiki.polymaker.com/polymaker-products/more-about-our-products/documents/technical-data-sheets","","filament_datasheets\Polymaker\Polymaker - PolyFlex™ TPU90 - technical_datasheet.pdf","EN","","downloaded_existing","Existing Polymaker PDFs retained from the official wiki crawl.","2026-06-06T21:01:26.1134733-07:00"
"Polymaker","Polymaker","PolyFlex™ TPU95","TPU","1.75","","technical_datasheet","Polymaker - PolyFlex™ TPU95 - technical_datasheet.pdf","https://wiki.polymaker.com/polymaker-products/more-about-our-products/documents/technical-data-sheets","","filament_datasheets\Polymaker\Polymaker - PolyFlex™ TPU95 - technical_datasheet.pdf","EN","","downloaded_existing","Existing Polymaker PDFs retained from the official wiki crawl.","2026-06-06T21:01:26.1134733-07:00"
"Polymaker","Polymaker","PolyFlex™ TPU95-HF","TPU","1.75","","technical_datasheet","Polymaker - PolyFlex™ TPU95-HF - technical_datasheet.pdf","https://wiki.polymaker.com/polymaker-products/more-about-our-products/documents/technical-data-sheets","","filament_datasheets\Polymaker\Polymaker - PolyFlex™ TPU95-HF - technical_datasheet.pdf","EN","","downloaded_existing","Existing Polymaker PDFs retained from the official wiki crawl.","2026-06-06T21:01:26.1134733-07:00"
"Polymaker","Polymaker","PolyLite™ ABS","ABS","1.75","","technical_datasheet","Polymaker - PolyLite™ ABS - technical_datasheet.pdf","https://wiki.polymaker.com/polymaker-products/more-about-our-products/documents/technical-data-sheets","","filament_datasheets\Polymaker\Polymaker - PolyLite™ ABS - technical_datasheet.pdf","EN","","downloaded_existing","Existing Polymaker PDFs retained from the official wiki crawl.","2026-06-06T21:01:26.1134733-07:00"
"Polymaker","Polymaker","PolyLite™ PETG","PETG","1.75","","technical_datasheet","Polymaker - PolyLite™ PETG - technical_datasheet.pdf","https://wiki.polymaker.com/polymaker-products/more-about-our-products/documents/technical-data-sheets","","filament_datasheets\Polymaker\Polymaker - PolyLite™ PETG - technical_datasheet.pdf","EN","","downloaded_existing","Existing Polymaker PDFs retained from the official wiki crawl.","2026-06-06T21:01:26.1134733-07:00"
"Polymaker","Polymaker","PolyLite™ PLA","PLA","1.75","","technical_datasheet","Polymaker - PolyLite™ PLA - technical_datasheet.pdf","https://wiki.polymaker.com/polymaker-products/more-about-our-products/documents/technical-data-sheets","","filament_datasheets\Polymaker\Polymaker - PolyLite™ PLA - technical_datasheet.pdf","EN","","downloaded_existing","Existing Polymaker PDFs retained from the official wiki crawl.","2026-06-06T21:01:26.1134733-07:00"
"Polymaker","Polymaker","PolyLite™ PLA Pro","PLA","1.75","","technical_datasheet","Polymaker - PolyLite™ PLA Pro - technical_datasheet.pdf","https://wiki.polymaker.com/polymaker-products/more-about-our-products/documents/technical-data-sheets","","filament_datasheets\Polymaker\Polymaker - PolyLite™ PLA Pro - technical_datasheet.pdf","EN","","downloaded_existing","Existing Polymaker PDFs retained from the official wiki crawl.","2026-06-06T21:01:26.1134733-07:00"
"Polymaker","Polymaker","Polymaker™ ABS Max","ABS","1.75","","technical_datasheet","Polymaker - Polymaker™ ABS Max - technical_datasheet.pdf","https://wiki.polymaker.com/polymaker-products/more-about-our-products/documents/technical-data-sheets","","filament_datasheets\Polymaker\Polymaker - Polymaker™ ABS Max - technical_datasheet.pdf","EN","","downloaded_existing","Existing Polymaker PDFs retained from the official wiki crawl.","2026-06-06T21:01:26.1134733-07:00"
"Polymaker","Polymaker","Polymaker™ ABS Pro","ABS","1.75","","technical_datasheet","Polymaker - Polymaker™ ABS Pro - technical_datasheet.pdf","https://wiki.polymaker.com/polymaker-products/more-about-our-products/documents/technical-data-sheets","","filament_datasheets\Polymaker\Polymaker - Polymaker™ ABS Pro - technical_datasheet.pdf","EN","","downloaded_existing","Existing Polymaker PDFs retained from the official wiki crawl.","2026-06-06T21:01:26.1134733-07:00"
"Polymaker","Polymaker","Polymaker™ ASA","ASA","1.75","","technical_datasheet","Polymaker - Polymaker™ ASA - technical_datasheet.pdf","https://wiki.polymaker.com/polymaker-products/more-about-our-products/documents/technical-data-sheets","","filament_datasheets\Polymaker\Polymaker - Polymaker™ ASA - technical_datasheet.pdf","EN","","downloaded_existing","Existing Polymaker PDFs retained from the official wiki crawl.","2026-06-06T21:01:26.1134733-07:00"
"Polymaker","Polymaker","PolyMax™ PETG","PETG","1.75","","technical_datasheet","Polymaker - PolyMax™ PETG - technical_datasheet.pdf","https://wiki.polymaker.com/polymaker-products/more-about-our-products/documents/technical-data-sheets","","filament_datasheets\Polymaker\Polymaker - PolyMax™ PETG - technical_datasheet.pdf","EN","","downloaded_existing","Existing Polymaker PDFs retained from the official wiki crawl.","2026-06-06T21:01:26.1134733-07:00"
"Polymaker","Polymaker","PolyMax™ PLA","PLA","1.75","","technical_datasheet","Polymaker - PolyMax™ PLA - technical_datasheet.pdf","https://wiki.polymaker.com/polymaker-products/more-about-our-products/documents/technical-data-sheets","","filament_datasheets\Polymaker\Polymaker - PolyMax™ PLA - technical_datasheet.pdf","EN","","downloaded_existing","Existing Polymaker PDFs retained from the official wiki crawl.","2026-06-06T21:01:26.1134733-07:00"
"Polymaker","Polymaker","PolyMide™ CoPA","","1.75","","technical_datasheet","Polymaker - PolyMide™ CoPA - technical_datasheet.pdf","https://wiki.polymaker.com/polymaker-products/more-about-our-products/documents/technical-data-sheets","","filament_datasheets\Polymaker\Polymaker - PolyMide™ CoPA - technical_datasheet.pdf","EN","","downloaded_existing","Existing Polymaker PDFs retained from the official wiki crawl.","2026-06-06T21:01:26.1134733-07:00"
"Polymaker","Polymaker","PolySonic™ PLA","PLA","1.75","","technical_datasheet","Polymaker - PolySonic™ PLA - technical_datasheet.pdf","https://wiki.polymaker.com/polymaker-products/more-about-our-products/documents/technical-data-sheets","","filament_datasheets\Polymaker\Polymaker - PolySonic™ PLA - technical_datasheet.pdf","EN","","downloaded_existing","Existing Polymaker PDFs retained from the official wiki crawl.","2026-06-06T21:01:26.1134733-07:00"
"Polymaker","Polymaker","PolySonic™ PLA Pro","PLA","1.75","","technical_datasheet","Polymaker - PolySonic™ PLA Pro - technical_datasheet.pdf","https://wiki.polymaker.com/polymaker-products/more-about-our-products/documents/technical-data-sheets","","filament_datasheets\Polymaker\Polymaker - PolySonic™ PLA Pro - technical_datasheet.pdf","EN","","downloaded_existing","Existing Polymaker PDFs retained from the official wiki crawl.","2026-06-06T21:01:26.1134733-07:00"
"Polymaker","Polymaker","Technical Data Sheets","","1.75","","technical_datasheet","Polymaker - Technical Data Sheets - technical_datasheet.pdf","https://wiki.polymaker.com/polymaker-products/more-about-our-products/documents/technical-data-sheets","","filament_datasheets\Polymaker\Polymaker - Technical Data Sheets - technical_datasheet.pdf","EN","","downloaded_existing","Existing Polymaker PDFs retained from the official wiki crawl.","2026-06-06T21:01:26.1134733-07:00"
"Prusa Polymers","Prusament","Prusament ASA","ASA","1.75","","technical_datasheet","bc8551ef-tds_prusament-asa_2024_en.pdf","https://prusament.com/materials/prusament-asa/","https://storage.googleapis.com/prusa3d-content-prod-14e8-wordpress-prusament-prod/2024/05/bc8551ef-tds_prusament-asa_2024_en.pdf","filament_datasheets\Prusa Polymers\Prusa Polymers - Prusament ASA - technical_datasheet.pdf","EN","","downloaded_existing","","2026-06-06T21:01:26.1134733-07:00"
"Prusa Polymers","Prusament","Prusament PA11 (Nylon) Carbon Fiber","PA11","1.75","","technical_datasheet","TDS_PA11CFB.pdf","https://prusament.com/materials/prusament-pa11-nylon-carbon-fiber/","https://prusament.com/wp-content/uploads/2022/08/TDS_PA11CFB.pdf","filament_datasheets\Prusa Polymers\Prusa Polymers - Prusament PA11 (Nylon) Carbon Fiber - technical_datasheet.pdf","EN","","downloaded_existing","","2026-06-06T21:01:26.1134733-07:00"
"Prusa Polymers","Prusament","Prusament PC Blend","PC","1.75","","technical_datasheet","PCBlend_Prusament_TDS_2022_16_EN.pdf","https://prusament.com/materials/prusament-pc-blend/","https://prusament.com/wp-content/uploads/2022/10/PCBlend_Prusament_TDS_2022_16_EN.pdf","filament_datasheets\Prusa Polymers\Prusa Polymers - Prusament PC Blend - technical_datasheet.pdf","EN","","downloaded_existing","","2026-06-06T21:01:26.1134733-07:00"
"Prusa Polymers","Prusament","Prusament PC Blend Carbon Fiber","PC","1.75","","technical_datasheet","TDS_Prusament-PCCF_2023_EN.pdf","https://prusament.com/materials/prusament-pc-blend-carbon-fiber/","https://prusament.com/wp-content/uploads/2023/04/TDS_Prusament-PCCF_2023_EN.pdf","filament_datasheets\Prusa Polymers\Prusa Polymers - Prusament PC Blend Carbon Fiber - technical_datasheet.pdf","EN","","downloaded_existing","","2026-06-06T21:01:26.1134733-07:00"
"Prusa Polymers","Prusament","Prusament PC Space Grade","PC","1.75","","technical_datasheet","e032493a-tds_pc_space_grade_en.pdf","https://prusament.com/materials/prusament-pc-space-grade/","https://storage.googleapis.com/prusa3d-content-prod-14e8-wordpress-prusament-prod/2025/09/e032493a-tds_pc_space_grade_en.pdf","filament_datasheets\Prusa Polymers\Prusa Polymers - Prusament PC Space Grade - technical_datasheet.pdf","EN","","downloaded_existing","","2026-06-06T21:01:26.1134733-07:00"
"Prusa Polymers","Prusament","Prusament PEI 1010","PEI","1.75","","technical_datasheet","53ee8f5e-tds_prusament_pei-1010_en.pdf","https://prusament.com/materials/prusament-pei-1010/","https://storage.googleapis.com/prusa3d-content-prod-14e8-wordpress-prusament-prod/2024/09/53ee8f5e-tds_prusament_pei-1010_en.pdf","filament_datasheets\Prusa Polymers\Prusa Polymers - Prusament PEI 1010 - technical_datasheet.pdf","EN","","downloaded_existing","","2026-06-06T21:01:26.1134733-07:00"
"Prusa Polymers","Prusament","Prusament PETG","PETG","1.75","","technical_datasheet","9f8d2165-tds_prusament-petg_n_en.pdf","https://prusament.com/materials/prusament-petg/","https://storage.googleapis.com/prusa3d-content-prod-14e8-wordpress-prusament-prod/2023/10/9f8d2165-tds_prusament-petg_n_en.pdf","filament_datasheets\Prusa Polymers\Prusa Polymers - Prusament PETG - technical_datasheet.pdf","EN","","downloaded_existing","","2026-06-06T21:01:26.1134733-07:00"
"Prusa Polymers","Prusament","Prusament PETG Carbon Fiber","PETG","1.75","","technical_datasheet","TDS_Prusament-PETG-CF-Black.zip","https://prusament.com/materials/prusament-petg-carbon-fiber/","https://prusament.com/wp-content/uploads/2023/02/TDS_Prusament-PETG-CF-Black.zip","filament_datasheets\Prusa Polymers\Prusa Polymers - Prusament PETG Carbon Fiber - technical_datasheet.zip","EN","","downloaded_existing","","2026-06-06T21:01:26.1134733-07:00"
"Prusa Polymers","Prusament","Prusament PETG Magnetite 40%","PETG","1.75","","technical_datasheet","7cdc9586-technical-data-sheet-2.pdf","https://prusament.com/materials/prusament-petg-magnetite-40/","https://storage.googleapis.com/prusa3d-content-prod-14e8-wordpress-prusament-prod/2025/01/7cdc9586-technical-data-sheet-2.pdf","filament_datasheets\Prusa Polymers\Prusa Polymers - Prusament PETG Magnetite 40% - technical_datasheet.pdf","EN","","downloaded_existing","","2026-06-06T21:01:26.1134733-07:00"
"Prusa Polymers","Prusament","Prusament PETG Recycled","PETG","1.75","","technical_datasheet","8_PETG_RECYCLED_Prusament_TDS_2022.pdf","https://prusament.com/materials/prusament-petg-recycled/","https://prusament.com/wp-content/uploads/2022/03/8_PETG_RECYCLED_Prusament_TDS_2022.pdf","filament_datasheets\Prusa Polymers\Prusa Polymers - Prusament PETG Recycled - technical_datasheet.pdf","EN","","downloaded_existing","","2026-06-06T21:01:26.1134733-07:00"
"Prusa Polymers","Prusament","Prusament PETG Tungsten","PETG","1.75","","technical_datasheet","TDS_Prusament-PETG-Tungsten-75_EN-1.pdf","https://prusament.com/materials/prusament-petg-tungsten-75/","https://prusament.com/wp-content/uploads/2023/03/TDS_Prusament-PETG-Tungsten-75_EN-1.pdf","filament_datasheets\Prusa Polymers\Prusa Polymers - Prusament PETG Tungsten - technical_datasheet.pdf","EN","","downloaded_existing","","2026-06-06T21:01:26.1134733-07:00"
"Prusa Polymers","Prusament","Prusament PETG Ultraglow","PETG","1.75","","technical_datasheet","a150c178-prusament-petg-ultraglow-filament-technical-data-sheet.pdf","https://prusament.com/materials/prusament-petg-ultraglow/","https://storage.googleapis.com/prusa3d-content-prod-14e8-wordpress-prusament-prod/2026/05/a150c178-prusament-petg-ultraglow-filament-technical-data-sheet.pdf","filament_datasheets\Prusa Polymers\Prusa Polymers - Prusament PETG Ultraglow - technical_datasheet.pdf","EN","","downloaded_existing","","2026-06-06T21:01:26.1134733-07:00"
"Prusa Polymers","Prusament","Prusament PLA Recycled","PLA","1.75","","technical_datasheet","7_PLA-Recycled_Prusament_TDS_2021_V4.pdf","https://prusament.com/materials/prusament-pla-recycled/","https://prusament.com/wp-content/uploads/2021/12/7_PLA-Recycled_Prusament_TDS_2021_V4.pdf","filament_datasheets\Prusa Polymers\Prusa Polymers - Prusament PLA Recycled - technical_datasheet.pdf","EN","","downloaded_existing","","2026-06-06T21:01:26.1134733-07:00"
"Prusa Polymers","Prusament","Prusament PP Carbon Fiber","PP","1.75","","technical_datasheet","b4ef2bf6-technical-data-sheet-1.pdf","https://prusament.com/materials/prusament-pp/","https://storage.googleapis.com/prusa3d-content-prod-14e8-wordpress-prusament-prod/2025/01/b4ef2bf6-technical-data-sheet-1.pdf","filament_datasheets\Prusa Polymers\Prusa Polymers - Prusament PP Carbon Fiber - technical_datasheet.pdf","EN","","downloaded_existing","","2026-06-06T21:01:26.1134733-07:00"
"Prusa Polymers","Prusament","Prusament PP Glass Fiber","PP","1.75","","technical_datasheet","512923fd-tds_pp_glass_fiber_en.pdf","https://prusament.com/materials/prusament-pp-glass-fiber/","https://storage.googleapis.com/prusa3d-content-prod-14e8-wordpress-prusament-prod/2025/07/512923fd-tds_pp_glass_fiber_en.pdf","filament_datasheets\Prusa Polymers\Prusa Polymers - Prusament PP Glass Fiber - technical_datasheet.pdf","EN","","downloaded_existing","","2026-06-06T21:01:26.1134733-07:00"
"Prusa Polymers","Prusament","Prusament PVB","PVB","1.75","","technical_datasheet","PVB_Prusament_TDS_2021_10_EN.pdf","https://prusament.com/materials/prusament-pvb/","https://prusament.com/wp-content/uploads/2022/10/PVB_Prusament_TDS_2021_10_EN.pdf","filament_datasheets\Prusa Polymers\Prusa Polymers - Prusament PVB - technical_datasheet.pdf","EN","","downloaded_existing","","2026-06-06T21:01:26.1134733-07:00"
"Prusa Polymers","Prusament","Prusament rPLA","PLA","1.75","","technical_datasheet","0eaa8597-prusament-rpla-natural-pigments-technical-data-sheet.pdf","https://prusament.com/materials/prusament-rpla/","https://storage.googleapis.com/prusa3d-content-prod-14e8-wordpress-prusament-prod/2023/11/0eaa8597-prusament-rpla-natural-pigments-technical-data-sheet.pdf","filament_datasheets\Prusa Polymers\Prusa Polymers - Prusament rPLA - technical_datasheet.pdf","EN","","downloaded_existing","","2026-06-06T21:01:26.1134733-07:00"
"Prusa Polymers","Prusament","Prusament TPU 95A","TPU","1.75","","technical_datasheet","80316f6d-tds-prusament_tpu_95a_en-1.pdf","https://prusament.com/materials/prusament-tpu-95a/","https://storage.googleapis.com/prusa3d-content-prod-14e8-wordpress-prusament-prod/2025/05/80316f6d-tds-prusament_tpu_95a_en-1.pdf","filament_datasheets\Prusa Polymers\Prusa Polymers - Prusament TPU 95A - technical_datasheet.pdf","EN","","downloaded_existing","","2026-06-06T21:01:26.1134733-07:00"
"Prusa Polymers","Prusament","Prusament Woodfill","WOOD","1.75","","technical_datasheet","286c3bc0-tds_prusament_woodfill-linden-light_en.pdf","https://prusament.com/materials/prusament-woodfill/","https://storage.googleapis.com/prusa3d-content-prod-14e8-wordpress-prusament-prod/2024/07/286c3bc0-tds_prusament_woodfill-linden-light_en.pdf","filament_datasheets\Prusa Polymers\Prusa Polymers - Prusament Woodfill - technical_datasheet.pdf","EN","","downloaded_existing","","2026-06-06T21:01:26.1134733-07:00"
"Ultimaker","Ultimaker","Ultimaker CPE","CPE","1.75","","technical_datasheet","Ultimaker-CPE-TDS-v5.00.pdf","https://ultimaker.com/materials/s-series-cpe/","https://um-support-files.ultimaker.com/materials/2.85mm/tds/CPE/Ultimaker-CPE-TDS-v5.00.pdf","filament_datasheets\Ultimaker\Ultimaker - Ultimaker CPE - technical_datasheet.pdf","EN","","downloaded_existing","Official TDS; Ultimaker S-series material is 2.85 mm, retained as vendor reference.","2026-06-06T21:01:26.1134733-07:00"
"Ultimaker","Ultimaker","Ultimaker CPE Plus","CPE","1.75","","technical_datasheet","Ultimaker-CPE-PLUS-TDS-v5.00.pdf","https://ultimaker.com/materials/s-series-cpe-plus/","https://um-support-files.ultimaker.com/materials/2.85mm/tds/CPE-PLUS/Ultimaker-CPE-PLUS-TDS-v5.00.pdf","filament_datasheets\Ultimaker\Ultimaker - Ultimaker CPE Plus - technical_datasheet.pdf","EN","","downloaded_existing","Official TDS; Ultimaker S-series material is 2.85 mm, retained as vendor reference.","2026-06-06T21:01:26.1134733-07:00"
"Ultimaker","Ultimaker","Ultimaker PETG","PETG","1.75","","technical_datasheet","Ultimaker-PETG-TDS-v1.00.pdf","https://ultimaker.com/materials/pla/","https://um-support-files.ultimaker.com/materials/2.85mm/tds/PETG/Ultimaker-PETG-TDS-v1.00.pdf","filament_datasheets\Ultimaker\Ultimaker - Ultimaker PETG - technical_datasheet.pdf","EN","","downloaded_existing","Official TDS; Ultimaker S-series material is 2.85 mm, retained as vendor reference.","2026-06-06T21:01:26.1134733-07:00"
"Ultimaker","Ultimaker","Ultimaker Tough PLA","PLA","1.75","","technical_datasheet","UM220509-Tough-PLA-TDS-RB-v2.10.pdf","https://ultimaker.com/materials/tough-pla/","https://um-support-files.ultimaker.com/materials/2.85mm/tds/TOUGH-PLA/UM220509-Tough-PLA-TDS-RB-v2.10.pdf","filament_datasheets\Ultimaker\Ultimaker - Ultimaker Tough PLA - technical_datasheet.pdf","EN","","downloaded_existing","Official TDS; Ultimaker S-series material is 2.85 mm, retained as vendor reference.","2026-06-06T21:01:26.1134733-07:00"
